Paper_Doi,Citation_Type,Cited_Doi,Year,Title
10.1016/j.vetmic.2012.05.035,Backward,10.4049/jimmunol.176.2.1122,2006.0,Modified Pulmonary Surfactant Is a Potent Adjuvant That Stimulates the Mucosal IgA Production in Response to the Influenza Virus Antigen1
10.1016/j.vetmic.2012.05.035,Backward,10.1163/156856206777996871,2006.0,Multifunctional conjugation of proteins on/into bio-nanoparticles prepared by amphiphilic poly(γ-glutamic acid)
10.1016/j.vetmic.2012.05.035,Backward,10.1002/eji.200425957,2005.0,Human T helper (Th) cell lineage commitment is not directly linked to the secretion of IFN‐γ or IL‐4: Characterization of Th cells isolated by FACS based on IFN‐γ and IL‐4 secretion
10.1016/j.vetmic.2012.05.035,Backward,10.1002/MABI.200500036,2005.0,In vitro enzymatic degradation of nanoparticles prepared from hydrophobically-modified poly(gamma-glutamic acid).
10.1016/j.vetmic.2012.05.035,Backward,10.1021/BM049312A,2005.0,Preparation of nanoparticles composed of chitosan/poly-gamma-glutamic acid and evaluation of their permeability through Caco-2 cells.
10.1016/j.vetmic.2012.05.035,Backward,10.1111/j.0818-9641.2004.01280.x,2004.0,Adjuvant synergy: The effects of nasal coadministration of adjuvants
10.1016/j.vetmic.2012.05.035,Backward,10.1016/J.VACCINE.2003.12.024,2004.0,Vaccination with formalin-inactivated influenza vaccine protects mice against lethal influenza Streptococcus pyogenes superinfection.
10.1016/j.vetmic.2012.05.035,Backward,10.1002/eji.200324736,2004.0,"CpG DNA redirects class‐switching towards ""Th1‐like"" Ig isotype production via TLR9 and MyD88"
10.1016/j.vetmic.2012.05.035,Backward,10.1056/NEJMOA030595,2004.0,Use of the inactivated intranasal influenza vaccine and the risk of Bell's palsy in Switzerland.
10.1016/j.vetmic.2012.05.035,Backward,10.1002/rmv.398,2003.0,New generation of mucosal adjuvants for the induction of protective immunity
10.1016/j.vetmic.2012.05.035,Backward,10.1016/S0169-409X(01)00180-6,2001.0,Chitosan and its derivatives as intestinal absorption enhancers.
10.1016/j.vetmic.2012.05.035,Backward,10.1002/jmv.2018,2001.0,Serum and mucosal immunologic responses in children following the administration of a new inactivated intranasal anti‐influenza vaccine *
10.1016/j.vetmic.2012.05.035,Backward,10.4049/jimmunol.165.9.4778,2000.0,Cutting Edge: The Mucosal Adjuvant Cholera Toxin Redirects Vaccine Proteins into Olfactory Tissues
10.1016/j.vetmic.2012.05.035,Backward,10.1086/315337,2000.0,Safety and immunogenicity of intranasally administered inactivated trivalent virosome-formulated influenza vaccine containing Escherichia coli heat-labile toxin as a mucosal adjuvant.
10.1016/j.vetmic.2012.05.035,Backward,10.1128/JVI.73.7.5903-5911.1999,1999.0,A Mouse Model for the Evaluation of Pathogenesis and Immunity to Influenza A (H5N1) Viruses Isolated from Humans
10.1016/j.vetmic.2012.05.035,Backward,10.4049/jimmunol.162.1.168,1999.0,Generation of tumor immunity by bone marrow-derived dendritic cells correlates with dendritic cell maturation stage.
10.1016/j.vetmic.2012.05.035,Backward,10.1073/PNAS.95.26.15553,1998.0,CpG DNA can induce strong Th1 humoral and cell-mediated immune responses against hepatitis B surface antigen in young mice.
10.1016/j.vetmic.2012.05.035,Backward,10.1111/j.1365-3024.1994.tb00306.x,1994.0,The profile of IgG1 and IgG2a antibody responses in mice exposed to Schistosoma mansoni
10.1016/j.vetmic.2012.05.035,Backward,10.1128/jcm.32.4.987-990.1994,1994.0,Neutralization enzyme immunoassay for influenza virus
10.1016/j.vetmic.2012.05.035,Backward,,1992.0,A new neutralization method for influenza virus in cell culture.
10.1016/j.vetmic.2012.05.035,Backward,10.1093/OXFORDJOURNALS.AJE.A118408,1938.0,A SIMPLE METHOD OF ESTIMATING FIFTY PER CENT ENDPOINTS
10.1016/j.vetmic.2012.05.035,Backward,10.1021/BM0607776,2007.0,Preparation and characterization of nanoparticles shelled with chitosan for oral insulin delivery.
10.1016/j.vetmic.2012.05.035,Backward,10.1016/J.EJPB.2003.09.006,2004.0,Low molecular weight chitosan nanoparticles as new carriers for nasal vaccine delivery in mice.
10.1016/j.vetmic.2012.05.035,Backward,10.1016/0264-410X(94)90118-X,1994.0,Synergistic action of cholera toxin B subunit (and Escherichia coli heat-labile toxin B subunit) and a trace amount of cholera whole toxin as an adjuvant for nasal influenza vaccine.
10.1016/j.vetmic.2012.05.035,Backward,10.1002/eji.1830140414,1984.0,Cross‐protection in mice infected with influenza A virus by the respiratory route is correlated with local IgA antibody rather than serum antibody or cytotoxic T cell reactivity
10.1002/anie.201204989,Forward,10.1016/j.mattod.2024.11.006,2024.0,"Receptor agonist/antagonist-incorporated anticancer nanodrugs: Design, materials, and strategies"
10.1002/anie.201204989,Forward,10.1002/smll.202401776,2024.0,A Metal-Phenolic Network-Enabled Nanoadjuvant to Modulate Immune Responses.
10.1002/anie.201204989,Forward,10.1016/j.lfs.2024.122635,2024.0,Enhancing cancer therapy: The role of drug delivery systems in STAT3 inhibitor efficacy and safety.
10.1002/anie.201204989,Forward,10.1016/j.jconrel.2023.03.028,2023.0,Targeting intracellular and extracellular receptors with nano-to-macroscale biomaterials to activate immune cells.
10.1002/anie.201204989,Forward,10.1002/smll.202207961,2023.0,Tailoring a Minimal Self-Replicate DNA Circuit for Highly Efficient Intracellular Imaging of microRNA.
10.1002/anie.201204989,Forward,10.3390/pharmaceutics14122752,2022.0,Locoregional Lymphatic Delivery Systems Using Nanoparticles and Hydrogels for Anticancer Immunotherapy
10.1002/anie.201204989,Forward,10.3389/fnano.2022.948705,2022.0,Application of Nanoparticles in Tumour Targeted Drug Delivery and Vaccine
10.1002/anie.201204989,Forward,10.1016/j.biosx.2022.100126,2022.0,Aptamer-drug conjugates: New probes for imaging and targeted therapy
10.1002/anie.201204989,Forward,10.1016/j.smim.2021.101534,2021.0,Innovations in lymph node targeting nanocarriers.
10.1002/anie.201204989,Forward,10.1016/J.APMT.2021.101003,2021.0,Advances in cancer theranostics using organic-inorganic hybrid nanotechnology
10.1002/anie.201204989,Forward,10.1016/j.lfs.2021.119337,2021.0,Advances in siRNA delivery strategies for the treatment of MDR cancer.
10.1002/anie.201204989,Forward,10.1002/ange.202008413,2020.0,A Smart Theranostic Nanocapsule for Spatiotemporally Programmable Photo‐Gene Therapy
10.1002/anie.201204989,Forward,10.1002/anie.202008413,2020.0,A smart theranostic nanocapsule for spatiotemporally programmable photo-genetherapy.
10.1002/anie.201204989,Forward,10.1021/acsami.9b21075,2020.0,Enhanced Immunostimulatory Activity of Cytosine-Phosphate-Guanosine Immunomodulator by the Assembly of Polymer DNA Wires and Spheres.
10.1002/anie.201204989,Forward,10.1134/S0006297919070058,2019.0,Advances and Challenges of Nanoparticle-Based Macrophage Reprogramming for Cancer Immunotherapy
10.1002/anie.201204989,Forward,10.1039/C9BM00214F,2019.0,Recent progress in nanomaterials for nucleic acid delivery in cancer immunotherapy.
10.1002/anie.201204989,Forward,10.1016/j.addr.2018.08.005,2018.0,Aptamer‐based targeted therapy
10.1002/anie.201204989,Forward,10.1016/j.smim.2017.09.003,2017.0,Nanoparticle impact on innate immune cell pattern-recognition receptors and inflammasomes activation.
10.1002/anie.201204989,Forward,10.1038/s41467-017-01386-7,2017.0,Intertwining DNA-RNA nanocapsules loaded with tumor neoantigens as synergistic nanovaccines for cancer immunotherapy
10.1002/anie.201204989,Forward,10.2147/IJN.S144623,2017.0,Aminated nanomicelles as a designer vaccine adjuvant to trigger inflammasomes and multiple arms of the innate immune response in lymph nodes
10.1002/anie.201204989,Forward,10.1016/j.drudis.2017.03.013,2017.0,Nanoparticles for immune system targeting.
10.1002/anie.201204989,Forward,10.1039/c6cc09280b,2017.0,Metal-organic-framework-supported immunostimulatory oligonucleotides for enhanced immune response and imaging.
10.1002/anie.201204989,Forward,10.1080/21645515.2016.1245251,2017.0,Potential applications of nanoparticles in cancer immunotherapy
10.1002/anie.201204989,Forward,10.1016/j.carbpol.2016.08.040,2017.0,Hyaluronic acid-supported combination of water insoluble immunostimulatory compounds for anti-cancer immunotherapy.
10.1002/anie.201204989,Forward,10.18632/oncotarget.14260,2016.0,Combining vasculature disrupting agent and toll-like receptor 7/8 agonist for cancer therapy
10.1002/anie.201204989,Forward,10.1038/nnano.2015.338,2016.0,Meta-analysis of cellular toxicity for cadmium-containing quantum dots.
10.1002/anie.201204989,Forward,10.1039/c5nr08821f,2016.0,DNA-inorganic hybrid nanovaccine for cancer immunotherapy.
10.1002/anie.201204989,Forward,10.2147/IJN.S90104,2015.0,Sequential delivery of an anticancer drug and combined immunomodulatory nanoparticles for efficient chemoimmunotherapy
10.1002/anie.201204989,Forward,10.1021/acs.bioconjchem.5b00319,2015.0,Enhanced Immunostimulating Activity of Lactobacilli-Mimicking Materials by Controlling Size.
10.1002/anie.201204989,Forward,10.1002/anie.201501380,2015.0,Multivalent Polymer Nanocomplex Targeting Endosomal Receptor of Immune Cells for Enhanced Antitumor and Systemic Memory Response.
10.1002/anie.201204989,Forward,10.2217/nnm.14.200,2015.0,Nanomaterials for enhanced immunity as an innovative paradigm in nanomedicine.
10.1002/anie.201204989,Forward,10.3390/ijms16048607,2015.0,Quantitative Analysis of PMLA Nanoconjugate Components after Backbone Cleavage
10.1002/anie.201204989,Forward,10.1016/j.ijbiomac.2015.02.013,2015.0,Infection-mimicking poly(γ-glutamic acid) as adjuvant material for effective anti-tumor immune response.
10.1002/anie.201204989,Forward,10.1021/la5041757,2015.0,Synthesis and immunestimulating activity of lactobacilli-originated polysaccharide-polymeric microparticle conjugates.
10.1002/anie.201204989,Forward,10.1016/j.colsurfb.2014.06.002,2014.0,An overview of recent advances in quantum dots for biomedical applications.
10.1002/anie.201204989,Forward,10.1016/j.biomaterials.2014.05.076,2014.0,Poly (γ-glutamic acid) based combination of water-insoluble paclitaxel and TLR7 agonist for chemo-immunotherapy.
10.1002/anie.201204989,Forward,10.1016/j.biomaterials.2014.04.073,2014.0,"Engineered, self-assembled near-infrared photothermal agents for combined tumor immunotherapy and chemo-photothermal therapy."
10.1002/anie.201204989,Forward,10.1021/mp500173s,2014.0,Positron Emission Tomography Image-Guided Drug Delivery: Current Status and Future Perspectives
10.1002/anie.201204989,Forward,10.1021/nn5002112,2014.0,Combinatorial Photothermal and Immuno Cancer Therapy Using Chitosan-Coated Hollow Copper Sulfide Nanoparticles
10.1002/anie.201204989,Forward,10.1016/j.nano.2013.08.008,2014.0,Recent development of silica nanoparticles as delivery vectors for cancer imaging and therapy.
10.1002/anie.201204989,Forward,10.4110/in.2013.13.5.177,2013.0,Nanoparticle-Based Vaccine Delivery for Cancer Immunotherapy
10.1002/anie.201204989,Forward,10.1039/c3cc41972j,2013.0,One-step DNA-programmed growth of CpG conjugated silver nanoclusters: a potential platform for simultaneous enhanced immune response and cell imaging.
10.1002/anie.201204989,Forward,10.1002/9780470571224.PSE496,2013.0,Clearance of Nanoparticles During Circulation
10.1002/anie.201204989,Forward,10.1002/anie.201209991,2013.0,Supramolecular self-assembled nanoparticles mediate oral delivery of therapeutic TNF-α siRNA against systemic inflammation.
10.1002/anie.201204989,Forward,10.1016/B978-0-12-815341-3.00003-1,2019.0,Nanoparticle Interaction With Immune Cells for Nanoparticle-Mediated (Anticancer) Immunotherapy
10.1002/anie.201204989,Forward,10.1007/978-3-319-89878-0_3,2018.0,Quantum Dots for Cancer Therapy and Bioimaging
10.1002/anie.201204989,Forward,10.1007/978-3-319-42169-8_8,2017.0,Nanoformulations for Pharmacological siRNA Delivery in Cancer
10.1002/anie.201204989,Forward,,2017.0,anoparticles targeting innate immunity anoparticles targeting DCs
10.1002/anie.201204989,Forward,10.1016/B978-0-12-407722-5.00021-9,2014.0,Quantum Dots for Traceable Therapeutic Delivery
10.1002/anie.201204989,Backward,10.1016/j.biomaterials.2011.05.013,2011.0,Simultaneous in vivo tracking of dendritic cells and priming of an antigen-specific immune response.
10.1002/anie.201204989,Backward,10.1002/smll.201001389,2011.0,Engineering Nanocarriers for siRNA Delivery.
10.1002/anie.201204989,Backward,10.1002/anie.201006849,2011.0,Biodegradable nanoparticles composed entirely of safe materials that rapidly penetrate human mucus.
10.1002/anie.201204989,Backward,10.1021/ja102132e,2010.0,Effect of Nanoparticle Conjugation on Gene Silencing by RNA Interference
10.1002/anie.201204989,Backward,10.1038/nmat2626,2010.0,Multimeric small interfering ribonucleic acid for highly efficient sequence-specific gene silencing.
10.1002/anie.201204989,Backward,10.4049/jimmunol.0902960,2010.0,Dendritic Cell (DC)-Specific Targeting Reveals Stat3 as a Negative Regulator of DC Function
10.1002/anie.201204989,Backward,10.1002/anie.200905126,2010.0,Selective inhibition of human brain tumor cells through multifunctional quantum-dot-based siRNA delivery.
10.1002/anie.201204989,Backward,10.1038/nbt.1564,2009.0,In vivo delivery of siRNA to immune cells by conjugation to a TLR9 agonist enhances antitumor immune responses
10.1002/anie.201204989,Backward,10.1002/ANGE.200802092,2009.0,RNA‐Interferenz: von den Grundlagen zur therapeutischen Anwendung
10.1002/anie.201204989,Backward,10.1002/anie.200802092,2009.0,RNA Interference: From Basic Research to Therapeutic Applications
10.1002/anie.201204989,Backward,10.1021/bc800172q,2008.0,Quantum dot-carrier peptide conjugates suitable for imaging and delivery applications.
10.1002/anie.201204989,Backward,10.1096/fj.08-112896,2008.0,Noninvasive imaging of dendritic cell migration into lymph nodes using near‐infrared fluorescent semiconductor nanocrystals
10.1002/anie.201204989,Backward,10.1002/smll.200800582,2008.0,Biocompatible polymer-nanoparticle-based bimodal imaging contrast agents for the labeling and tracking of dendritic cells.
10.1002/anie.201204989,Backward,10.1021/nl802311t,2008.0,Biodegradable quantum dot nanocomposites enable live cell labeling and imaging of cytoplasmic targets.
10.1002/anie.201204989,Backward,10.1002/anie.200800857,2008.0,Drug-loaded superparamagnetic iron oxide nanoparticles for combined cancer imaging and therapy in vivo.
10.1002/anie.201204989,Backward,10.1016/j.addr.2007.12.004,2008.0,TLR9 as a key receptor for the recognition of DNA.
10.1002/anie.201204989,Backward,10.1038/nnano.2007.223,2007.0,Immunological properties of engineered nanomaterials
10.1002/anie.201204989,Backward,10.4049/jimmunol.179.2.775,2007.0,Oral Administration of High Molecular Mass Poly-γ-Glutamate Induces NK Cell-Mediated Antitumor Immunity1
10.1002/anie.201204989,Backward,10.1038/nrd2059,2006.0,Therapeutic potential of Toll-like receptor 9 activation
10.1002/anie.201204989,Backward,10.1111/j.1440-1711.2005.01371.x,2005.0,Dendritic cell dysfunction in cancer: A mechanism for immunosuppression
10.1002/anie.201204989,Backward,10.4049/jimmunol.175.7.4338,2005.0,Activation of Dendritic Cells via Inhibition of Jak2/STAT3 Signaling1
10.1002/anie.201204989,Backward,10.1038/nrc1586,2005.0,Immunosuppressive networks in the tumour environment and their therapeutic relevance
10.1002/anie.201204989,Backward,10.1021/JA044293Y,2005.0,Cationic carbon nanotubes bind to CpG oligodeoxynucleotides and enhance their immunostimulatory properties.
10.1002/anie.201204989,Backward,10.1038/nri1498,2004.0,Mechanisms and functional significance of tumour-induced dendritic-cell defects
10.1002/anie.201204989,Backward,10.1038/nri1329,2004.0,Immunotherapeutic uses of CpG oligodeoxynucleotides
10.1002/anie.201204989,Backward,10.1016/J.CBPA.2003.08.007,2003.0,In vivo near-infrared fluorescence imaging.
10.1002/anie.201204989,Backward,10.1016/S1074-7613(03)00232-2,2003.0,A critical role for Stat3 signaling in immune tolerance.
10.1002/anie.201204989,Backward,10.1126/SCIENCE.290.5489.92,2000.0,"Dynamics of T lymphocyte responses: intermediates, effectors, and memory cells."
